date,sales,covers,outside,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month,closed,sales_per_cover
2017-07-09,18854.0,298.0,1,77.21,0.52,0.0,05:01AM,0.0,none,1016.48,clear-day,77.21,6,7,0,63.26845637583892
2017-07-10,17003.47,263.0,1,79.93,0.66,0.0,05:01AM,0.0,none,1014.67,partly-cloudy-day,79.2,0,7,0,64.6519771863118
2017-07-11,16950.61,249.0,1,86.79,0.71,0.0132,05:00AM,0.0,rain,1013.8,partly-cloudy-day,82.09,1,7,0,68.07473895582329
2017-07-12,15246.97,226.0,1,89.47,0.67,0.003,10:00PM,0.0,rain,1014.26,cloudy,84.04,2,7,0,67.46446902654867
2017-07-13,13736.99,192.0,0,77.73,0.84,0.012,07:00PM,0.37,rain,1015.74,rain,76.43,3,7,0,71.54682291666667
2017-07-14,15212.84,206.0,0,70.0,0.94,0.0722,10:00AM,0.0,rain,1015.78,cloudy,68.97,4,7,0,73.84873786407768
2017-07-15,22616.17,311.0,1,79.65,0.6,0.0027,02:00AM,0.0,rain,1012.04,partly-cloudy-day,79.21,5,7,0,72.7208038585209
2017-07-16,19423.81,313.0,1,79.95,0.66,0.0,05:01AM,0.0,none,1014.36,clear-day,79.22,6,7,0,62.05690095846646
2017-07-17,17114.38,273.0,1,78.65,0.78,0.0018,09:00PM,0.03,rain,1018.16,partly-cloudy-day,77.54,0,7,0,62.69003663003664
2017-07-18,18465.34,245.0,1,85.59,0.72,0.0,05:01AM,0.0,none,1017.34,partly-cloudy-day,81.33,1,7,0,75.36873469387756
2017-07-19,15835.23,258.0,1,90.9,0.58,0.0,05:01AM,0.0,none,1014.42,partly-cloudy-day,86.19,2,7,0,61.37686046511628
2017-07-20,16617.98,214.0,1,91.74,0.6,0.0072,09:00PM,0.0,rain,1011.79,partly-cloudy-day,86.25,3,7,0,77.65411214953271
2017-07-21,20971.17,219.0,1,90.39,0.56,0.0,05:01AM,0.0,none,1010.7,clear-day,86.33,4,7,0,95.75876712328767
2017-07-22,19057.54,254.0,1,82.57,0.67,0.0758,12:00AM,0.0,rain,1007.96,partly-cloudy-day,79.96,5,7,0,75.02968503937008
2017-07-23,22660.2,304.0,1,75.23,0.8,0.1428,01:00AM,0.0,rain,1010.53,partly-cloudy-day,74.36,6,7,0,74.54013157894737
2017-07-24,14590.44,194.0,1,67.22,0.79,0.1302,06:00AM,0.0,rain,1011.63,partly-cloudy-day,67.1,0,7,0,75.20845360824742
2017-07-25,16690.76,248.0,1,68.38,0.78,0.0,05:01AM,0.0,none,1021.58,cloudy,68.21,1,7,0,67.30145161290322
2017-07-26,19567.17,260.0,1,71.06,0.62,0.0,05:01AM,0.0,none,1020.82,partly-cloudy-day,71.06,2,7,0,75.25834615384615
2017-07-27,18607.4,259.0,1,76.51,0.83,0.0,05:01AM,0.0,none,1012.06,cloudy,75.38,3,7,0,71.84324324324325
2017-07-28,20115.74,295.0,1,78.11,0.75,0.0,05:01AM,0.0,none,1008.98,partly-cloudy-day,77.17,4,7,0,68.18894915254238
2017-07-29,22751.11,237.0,1,73.67,0.57,0.0009,09:00AM,0.0,rain,1010.41,partly-cloudy-day,73.67,5,7,0,95.99624472573839
2017-07-30,20259.24,310.0,1,76.35,0.5,0.0,05:01AM,0.0,none,1016.88,clear-day,76.35,6,7,0,65.3523870967742
2017-07-31,17848.370000000006,258.0,1,81.69,0.6,0.0,05:01AM,0.0,none,1016.57,partly-cloudy-day,79.87,0,7,0,69.17972868217056
2017-08-01,14715.86,249.0,1,83.45,0.6,0.0,05:01AM,0.0,none,1016.4,partly-cloudy-day,81.25,1,8,0,59.09983935742972
2017-08-02,16260.86,216.0,1,71.64,0.87,0.0423,06:00PM,0.0,rain,1018.05,partly-cloudy-day,70.79,2,8,0,75.28175925925926
2017-08-03,19525.259999999995,274.0,1,78.3,0.73,0.0003,09:00PM,0.0,none,1018.63,partly-cloudy-day,77.43,3,8,0,71.26007299270071
2017-08-04,21803.73,314.0,1,78.39,0.77,0.0048,09:00AM,0.0,rain,1013.75,partly-cloudy-day,77.32,4,8,0,69.4386305732484
2017-08-05,23863.22,237.0,1,73.99,0.54,0.1806,06:00AM,0.0,rain,1012.93,partly-cloudy-day,73.99,5,8,0,100.68869198312237
2017-08-06,20467.84,309.0,1,72.17,0.57,0.0,05:01AM,0.0,none,1019.2,partly-cloudy-day,72.17,6,8,0,66.2389644012945
2017-08-07,13258.249999999998,187.0,0,67.17,0.91,0.1158,04:00PM,0.67,rain,1013.89,rain,66.54,0,8,0,70.89973262032085
2017-08-08,16367.489999999998,261.0,1,74.98,0.63,0.0007,12:00AM,0.0,none,1016.63,partly-cloudy-night,74.84,1,8,0,62.71068965517241
2017-08-09,19525.2,191.0,1,77.07,0.6,0.0,05:01AM,0.0,none,1022.57,clear-night,76.86,2,8,0,102.2261780104712
2017-08-10,20483.489999999994,198.0,1,75.1,0.63,0.0,05:01AM,0.0,none,1021.84,partly-cloudy-night,74.94,3,8,0,103.45196969696967
2017-08-11,20502.63,295.0,1,74.96,0.68,0.0026,10:00PM,0.0,rain,1017.47,cloudy,74.62,4,8,0,69.50044067796611
2017-08-12,21402.2,297.0,1,75.26,0.86,0.0903,03:00AM,0.0,rain,1012.24,partly-cloudy-night,74.11,5,8,0,72.06127946127947
2017-08-13,19167.46,219.0,1,78.23,0.58,0.0,05:01AM,0.0,none,1015.07,partly-cloudy-night,78.01,6,8,0,87.52264840182649
2017-08-14,16887.089999999997,258.0,1,76.6,0.76,0.0,05:01AM,0.0,none,1014.54,partly-cloudy-night,75.75,0,8,0,65.4538372093023
2017-08-15,15814.97,235.0,1,74.35,0.91,0.0709,04:00AM,0.0,rain,1012.44,cloudy,73.07,1,8,0,67.29774468085107
2017-08-16,18402.89,258.0,1,81.33,0.59,0.0,05:01AM,0.0,none,1014.86,clear-night,79.68,2,8,0,71.32903100775194
2017-08-17,17964.11,271.0,1,75.75,0.76,0.0,05:01AM,0.0,none,1015.19,partly-cloudy-night,74.99,3,8,0,66.28822878228783
2017-08-18,16952.829999999994,228.0,1,77.32,0.92,0.113,09:00AM,0.93,rain,1008.9,rain,75.74,4,8,0,74.35451754385963
2017-08-19,22582.44,237.0,1,83.26,0.62,0.0,05:01AM,0.0,none,1010.63,clear-night,80.98,5,8,0,95.2845569620253
2017-08-20,17123.57,287.0,1,77.98,0.57,0.0,05:01AM,0.0,none,1019.0,clear-night,77.81,6,8,0,59.66400696864111
2017-08-21,17029.72,265.0,1,83.02,0.71,0.0,05:01AM,0.0,none,1019.31,clear-night,79.94,0,8,0,64.26309433962264
2017-08-22,15595.789999999995,245.0,1,90.71,0.69,0.0479,12:00AM,0.0,rain,1008.49,partly-cloudy-night,84.19,1,8,0,63.656285714285694
2017-08-23,18835.74,191.0,1,75.44,0.52,0.1138,01:00AM,0.0,rain,1010.71,partly-cloudy-night,75.44,2,8,0,98.61643979057592
2017-08-24,18486.74,277.0,1,72.98,0.49,0.0,05:01AM,0.0,none,1013.89,clear-night,72.98,3,8,0,66.73913357400723
2017-08-25,20794.34,298.0,1,71.71,0.57,0.0,05:01AM,0.0,none,1020.77,partly-cloudy-night,71.71,4,8,0,69.7796644295302
2017-08-26,19556.75,321.0,1,69.51,0.53,0.0,05:01AM,0.0,none,1023.61,clear-night,69.51,5,8,0,60.92445482866044
2017-08-27,20214.07,310.0,1,69.61,0.6,0.0,05:01AM,0.0,none,1023.81,partly-cloudy-night,69.61,6,8,0,65.20667741935483
2017-08-28,19474.14,265.0,1,68.19,0.6,0.0,05:01AM,0.0,none,1025.03,partly-cloudy-night,68.19,0,8,0,73.48732075471698
2017-08-29,12263.19,184.0,0,62.67,0.87,0.0296,05:00PM,0.45,rain,1017.82,rain,62.61,1,8,0,66.64777173913043
2017-08-30,19401.14,191.0,1,72.67,0.6,0.0177,12:00AM,0.0,rain,1013.25,partly-cloudy-night,72.67,2,8,0,101.57664921465968
2017-08-31,18963.38,277.0,1,71.58,0.55,0.0,04:00PM,0.0,none,1013.45,partly-cloudy-night,71.58,3,8,0,68.45985559566788
2017-09-01,20902.56,219.0,1,65.79,0.46,0.0,05:01AM,0.0,none,1020.35,partly-cloudy-night,65.79,4,9,0,95.4454794520548
2017-09-02,15546.439999999995,232.0,1,61.28,0.78,0.0968,11:00PM,0.68,rain,1020.85,rain,61.28,5,9,0,67.01051724137929
2017-09-03,22341.209999999995,219.0,1,67.52,0.75,0.0552,10:00AM,0.0,rain,1011.93,cloudy,67.52,6,9,0,102.01465753424655
2017-09-04,19093.88,190.0,1,73.94,0.6,0.0,05:01AM,0.0,none,1011.23,clear-night,73.94,0,9,0,100.4941052631579
2017-09-05,15330.969999999998,252.0,1,76.19,0.76,0.0099,09:00PM,0.0,rain,1008.5,partly-cloudy-night,75.37,1,9,0,60.83718253968253
2017-09-06,19011.01,190.0,0,62.5,0.91,0.0843,10:00PM,0.65,rain,1012.11,rain,62.31,2,9,0,100.05794736842104
2017-09-07,17132.96,271.0,1,67.24,0.57,0.0507,12:00AM,0.0,rain,1013.91,clear-night,67.24,3,9,0,63.22125461254612
2017-09-08,20744.69,299.0,1,65.44,0.61,0.0,05:01AM,0.0,none,1020.37,partly-cloudy-night,65.44,4,9,0,69.38023411371238
2017-09-09,25070.04,309.0,1,61.41,0.64,0.0,05:01AM,0.0,none,1025.03,clear-night,61.41,5,9,0,81.13281553398059
2017-09-10,19838.99,303.0,1,66.59,0.54,0.0,05:01AM,0.0,none,1027.22,clear-night,66.59,6,9,0,65.47521452145214
2017-09-11,16540.239999999998,250.0,1,69.24,0.55,0.0,05:01AM,0.0,none,1020.81,clear-night,69.24,0,9,0,66.16095999999999
2017-09-12,19495.39,257.0,1,72.16,0.66,0.0,05:01AM,0.0,none,1013.44,clear-night,72.14,1,9,0,75.8575486381323
2017-09-13,16051.940000000002,248.0,1,72.7,0.88,0.0039,05:00PM,0.0,rain,1011.52,cloudy,71.69,2,9,0,64.72556451612904
2017-09-14,18948.97,259.0,1,76.31,0.76,0.0,05:01AM,0.0,none,1012.39,partly-cloudy-night,75.51,3,9,0,73.16204633204633
2017-09-15,23891.76,316.0,1,75.4,0.78,0.0,05:01AM,0.0,none,1018.3,partly-cloudy-night,74.55,4,9,0,75.60683544303797
2017-09-16,22973.97,335.0,1,72.91,0.86,0.0,05:01AM,0.0,none,1020.64,partly-cloudy-night,71.96,5,9,0,68.57901492537314
2017-09-17,18674.45,289.0,1,71.81,0.85,0.0,05:01AM,0.0,none,1019.72,partly-cloudy-night,71.04,6,9,0,64.61747404844292
2017-09-18,15380.44,250.0,1,71.93,0.84,0.0,05:01AM,0.0,none,1019.12,partly-cloudy-night,71.15,0,9,0,61.52176
2017-09-19,13013.17,185.0,0,70.77,0.87,0.0191,04:00PM,0.57,rain,1011.86,rain,69.97,1,9,0,70.34145945945946
2017-09-20,17127.5,247.0,1,76.05,0.72,0.0,05:01AM,0.0,none,1012.84,partly-cloudy-night,75.44,2,9,0,69.34210526315789
2017-09-21,17543.5,252.0,1,75.17,0.69,0.0,05:01AM,0.0,none,1016.24,clear-night,74.77,3,9,0,69.6170634920635
2017-09-22,23849.97,303.0,1,75.95,0.54,0.0,05:01AM,0.0,none,1014.48,partly-cloudy-night,75.95,4,9,0,78.71277227722773
2017-09-23,22119.18999999999,323.0,1,77.2,0.51,0.0,05:01AM,0.0,none,1017.03,clear-night,77.2,5,9,0,68.4804643962848
2017-09-24,21105.07,297.0,1,78.16,0.66,0.0,05:01AM,0.0,none,1017.31,clear-night,77.59,6,9,0,71.06084175084175
2017-09-25,16621.97,242.0,1,75.06,0.74,0.0,05:01AM,0.0,none,1017.49,clear-night,74.45,0,9,0,68.685826446281
2017-09-26,15122.889999999998,227.0,1,73.79,0.81,0.0,05:01AM,0.0,none,1015.43,clear-night,72.99,1,9,0,66.62066079295153
2017-09-27,15899.96,234.0,1,79.31,0.84,0.0,05:01AM,0.0,none,1008.99,clear-night,77.87,2,9,0,67.94854700854701
2017-09-28,17033.1,253.0,1,66.96,0.5,0.0,05:01AM,0.0,none,1011.83,clear-night,66.96,3,9,0,67.32450592885375
2017-09-29,21847.5,301.0,1,61.0,0.61,0.0,05:01AM,0.0,none,1016.81,clear-night,61.0,4,9,0,72.58305647840531
2017-09-30,21802.44,292.0,1,56.08,0.76,0.0,03:00PM,0.0,none,1025.82,partly-cloudy-night,56.08,5,9,0,74.6658904109589
2017-10-01,18929.99,288.0,1,58.98,0.62,0.0,05:01AM,0.0,none,1026.0,clear-night,58.98,6,10,0,65.72913194444445
2017-10-02,14954.55,238.0,1,62.13,0.62,0.0,05:01AM,0.0,none,1031.06,clear-night,62.13,0,10,0,62.83424369747899
2017-10-03,17632.16,259.0,1,60.04,0.67,0.0,05:01AM,0.0,none,1035.48,clear-night,60.04,1,10,0,68.07783783783783
2017-10-04,16200.509999999998,260.0,1,68.48,0.72,0.0,05:01AM,0.0,none,1023.65,clear-night,68.48,2,10,0,62.30965384615384
2017-10-05,19582.61,256.0,1,76.69,0.65,0.0027,12:00AM,0.0,rain,1017.67,partly-cloudy-night,76.32,3,10,0,76.4945703125
2017-10-06,21679.16,298.0,1,71.27,0.82,0.0027,12:00AM,0.0,rain,1018.14,partly-cloudy-night,70.64,4,10,0,72.74885906040268
2017-10-07,20741.32,316.0,1,73.75,0.82,0.0,05:01AM,0.0,none,1017.67,partly-cloudy-night,72.89,5,10,0,65.63708860759493
2017-10-08,19543.23,283.0,1,76.79,0.87,0.0407,10:00AM,0.0,rain,1014.94,partly-cloudy-night,75.43,6,10,0,69.05734982332156
2017-10-09,11963.9,181.0,0,76.48,0.93,0.0729,02:00PM,0.22,rain,1011.6,cloudy,74.9,0,10,0,66.09889502762431
2017-10-10,20407.96,249.0,1,71.54,0.75,0.0,05:01AM,0.0,none,1018.93,clear-night,71.21,1,10,0,81.95967871485944
2017-10-11,16162.21,186.0,1,67.13,0.84,0.0032,08:00PM,0.4,rain,1020.95,rain,66.8,2,10,0,86.89360215053763
2017-10-12,16489.37,203.0,1,58.87,0.66,0.017,06:00AM,0.0,rain,1028.64,partly-cloudy-night,58.87,3,10,0,81.22842364532019
2017-10-13,21280.36,316.0,1,62.8,0.81,0.0,05:01AM,0.0,none,1027.51,cloudy,62.8,4,10,0,67.34291139240507
2017-10-14,22069.9,304.0,1,68.68,0.84,0.0044,04:00AM,0.0,rain,1022.19,cloudy,68.2,5,10,0,72.5983552631579
2017-10-15,19150.73,263.0,1,69.56,0.81,0.0,09:00AM,0.0,none,1010.6,cloudy,69.14,6,10,0,72.816463878327
2017-10-16,13282.99,184.0,0,53.25,0.55,0.0048,05:00AM,0.0,rain,1020.69,partly-cloudy-night,53.25,0,10,0,72.19016304347826
2017-10-17,12756.3,174.0,0,53.0,0.61,0.0,05:01AM,0.0,none,1025.39,clear-night,53.0,1,10,0,73.31206896551724
2017-10-18,16604.629999999994,242.0,1,61.99,0.68,0.0,05:01AM,0.0,none,1025.35,clear-night,61.99,2,10,0,68.61417355371898
2017-10-19,18486.050000000007,241.0,1,63.42,0.58,0.0,05:01AM,0.0,none,1018.98,clear-night,63.42,3,10,0,76.70560165975107
2017-10-20,20765.46,261.0,1,64.18,0.44,0.0,05:01AM,0.0,none,1021.4,clear-night,64.18,4,10,0,79.56114942528735
2017-10-21,24289.719999999994,318.0,1,63.22,0.58,0.0,05:01AM,0.0,none,1027.57,clear-night,63.22,5,10,0,76.38276729559746
2017-10-22,19438.08,262.0,1,62.76,0.7,0.0,05:01AM,0.0,none,1028.46,clear-night,62.76,6,10,0,74.19114503816795
2017-10-23,18651.8,257.0,1,68.81,0.84,0.0,05:01AM,0.0,none,1018.62,partly-cloudy-night,68.34,0,10,0,72.57509727626459
2017-10-24,13815.61,190.0,0,68.92,0.93,0.0676,03:00PM,0.37,rain,1008.28,rain,68.06,1,10,0,72.71373684210526
2017-10-25,16344.68,237.0,1,59.81,0.67,0.0015,01:00AM,0.0,rain,1005.21,partly-cloudy-night,59.81,2,10,0,68.96489451476793
2017-10-26,18960.79,197.0,0,53.99,0.58,0.0002,01:00PM,0.0,none,1010.33,clear-night,53.99,3,10,0,96.2476649746193
2017-10-27,18441.58,240.0,1,55.53,0.66,0.0,05:01AM,0.0,none,1019.18,clear-night,55.53,4,10,0,76.83991666666667
2017-10-28,23789.599999999995,301.0,1,63.22,0.83,0.0,05:01AM,0.0,none,1013.46,partly-cloudy-night,63.22,5,10,0,79.03521594684383
2017-10-29,13739.55,194.0,0,65.52,0.95,0.3146,10:00PM,1.0,rain,991.94,rain,64.88,6,10,0,70.82242268041237
2017-10-30,13910.509999999998,175.0,0,52.28,0.55,0.0606,12:00AM,0.0,rain,1008.91,clear-night,52.28,0,10,0,79.48862857142856
2017-10-31,12840.32,193.0,0,49.84,0.5,0.0,05:01AM,0.0,none,1021.55,clear-night,49.84,1,10,0,66.5301554404145
2017-11-01,17228.12,181.0,0,53.83,0.71,0.0,05:01AM,0.0,none,1026.02,partly-cloudy-night,53.83,2,11,0,95.18298342541436
2017-11-02,16444.199999999993,239.0,1,65.44,0.82,0.0,05:01AM,0.0,none,1022.47,partly-cloudy-night,65.34,3,11,0,68.80418410041838
2017-11-03,21446.5,288.0,1,61.84,0.68,0.0,05:01AM,0.0,none,1019.41,partly-cloudy-night,61.84,4,11,0,74.46701388888889
2017-11-04,17404.57,219.0,0,50.58,0.72,0.0,05:01AM,0.0,none,1026.58,clear-night,50.58,5,11,0,79.47292237442922
2017-11-05,15677.17,203.0,0,59.96,0.95,0.0049,02:00AM,0.0,rain,1018.38,cloudy,59.83,6,11,0,77.22743842364532
2017-11-06,14282.8,180.0,0,54.36,0.73,0.0,05:01AM,0.0,none,1017.35,partly-cloudy-night,54.36,0,11,0,79.34888888888888
2017-11-07,12713.13,168.0,0,38.05,0.91,0.1066,07:00PM,0.98,rain,1021.74,rain,41.01,1,11,0,75.67339285714286
2017-11-08,13101.01,187.0,0,45.53,0.76,0.0174,12:00AM,0.0,rain,1025.27,cloudy,45.53,2,11,0,70.0588770053476
2017-11-09,16285.379999999996,193.0,0,51.57,0.79,0.0004,12:00AM,0.0,none,1016.63,cloudy,51.57,3,11,0,84.38020725388598
2017-11-10,17368.440000000002,200.0,0,19.78,0.44,0.0009,01:00AM,0.0,none,1032.38,clear-night,27.35,4,11,0,86.8422
2017-11-11,15200.3,198.0,0,32.47,0.47,0.0,05:01AM,0.0,none,1034.44,clear-night,32.47,5,11,0,76.76919191919191
2017-11-12,14552.36,200.0,0,39.42,0.64,0.0,05:01AM,0.0,none,1029.8,partly-cloudy-night,39.42,6,11,0,72.76180000000001
2017-11-13,13097.0,166.0,0,41.09,0.78,0.0133,09:00AM,0.0,rain,1026.72,clear-night,41.09,0,11,0,78.89759036144578
2017-11-14,14153.13,165.0,0,42.3,0.74,0.0,05:01AM,0.0,none,1026.29,cloudy,42.3,1,11,0,85.77654545454546
2017-11-15,11361.91,194.0,0,47.22,0.71,0.0,05:01AM,0.0,none,1019.62,cloudy,47.22,2,11,0,58.566546391752574
2017-11-16,16831.98,194.0,0,43.78,0.63,0.0293,07:00AM,0.0,rain,1011.5,clear-night,47.21,3,11,0,86.76278350515463
2017-11-17,16040.229999999998,188.0,0,40.28,0.44,0.0,05:01AM,0.0,none,1018.7,clear-night,40.28,4,11,0,85.32037234042552
2017-11-18,19809.02,233.0,0,47.82,0.87,0.0304,07:00PM,0.84,rain,1001.71,rain,48.47,5,11,0,85.01725321888412
2017-11-19,16132.04,212.0,0,42.44,0.54,0.0443,05:00AM,0.0,rain,1006.56,partly-cloudy-night,44.65,6,11,0,76.0945283018868
2017-11-20,14078.5,176.0,0,39.79,0.53,0.0,05:01AM,0.0,none,1019.79,clear-night,42.84,0,11,0,79.99147727272727
2017-11-21,16669.8,195.0,0,50.08,0.65,0.0,05:01AM,0.0,none,1017.78,clear-night,50.08,1,11,0,85.48615384615384
2017-11-22,15824.55,194.0,0,34.46,0.59,0.0373,09:00AM,0.0,rain,1017.64,partly-cloudy-night,39.54,2,11,0,81.56984536082474
2017-11-23,0.0,0.0,0,36.48,0.59,0.0,05:01AM,0.0,none,1016.7,partly-cloudy-night,36.48,3,11,1,0.0
2017-11-24,12927.240000000002,187.0,0,43.24,0.6,0.0,05:01AM,0.0,none,1015.17,clear-night,43.24,4,11,0,69.12962566844921
2017-11-25,14833.24,211.0,0,52.06,0.57,0.0,05:01AM,0.0,none,1006.25,partly-cloudy-night,52.06,5,11,0,70.29971563981043
2017-11-26,12832.36,193.0,0,39.19,0.58,0.0,05:01AM,0.0,none,1015.72,clear-night,39.19,6,11,0,66.48891191709845
2017-11-27,12281.51,183.0,0,43.34,0.51,0.0,05:01AM,0.0,none,1023.33,clear-night,43.34,0,11,0,67.11207650273224
2017-11-28,15149.48,187.0,0,49.22,0.79,0.0,05:01AM,0.0,none,1025.62,clear-night,49.96,1,11,0,81.01326203208556
2017-11-29,14774.669999999998,177.0,0,46.37,0.47,0.0,05:01AM,0.0,none,1025.25,clear-night,47.9,2,11,0,83.47271186440678
2017-11-30,14446.5,175.0,0,47.37,0.81,0.0085,12:00AM,0.0,rain,1018.02,partly-cloudy-night,47.37,3,11,0,82.55142857142857
2017-12-01,15761.27,180.0,0,42.93,0.63,0.0085,12:00AM,0.0,rain,1025.14,clear-night,42.93,4,12,0,87.56261111111111
2017-12-02,17556.11,224.0,0,42.15,0.7,0.0,05:01AM,0.0,none,1023.91,partly-cloudy-night,42.15,5,12,0,78.37549107142857
2017-12-03,15075.48,206.0,0,42.66,0.82,0.0,05:01AM,0.0,none,1024.44,partly-cloudy-night,42.66,6,12,0,73.18194174757281
2017-12-04,19433.48,181.0,0,47.33,0.76,0.0,05:01AM,0.0,none,1030.14,cloudy,47.33,0,12,0,107.36729281767956
2017-12-05,13039.21,187.0,0,57.76,0.93,0.07,10:00PM,0.67,rain,1013.04,rain,57.76,1,12,0,69.72839572192512
2017-12-06,12937.31,178.0,0,37.83,0.46,0.0368,12:00AM,0.0,rain,1016.35,partly-cloudy-night,40.5,2,12,0,72.68151685393258
2017-12-07,19497.05,172.0,0,37.97,0.51,0.0,05:01AM,0.0,none,1016.32,partly-cloudy-night,40.16,3,12,0,113.35494186046512
2017-12-08,18926.06,221.0,0,36.19,0.5,0.0,05:01AM,0.0,none,1016.63,partly-cloudy-night,36.19,4,12,0,85.63828054298644
2017-12-09,15644.28,211.0,0,31.23,0.93,0.0005,04:00PM,0.0,snow,1006.79,cloudy,31.23,5,12,0,74.14350710900474
2017-12-10,14265.0,190.0,0,31.91,0.62,0.0216,02:00PM,0.0,rain,1016.46,partly-cloudy-night,35.59,6,12,0,75.07894736842105
2017-12-11,9477.75,175.0,0,35.92,0.62,0.0029,01:00PM,0.0,rain,1016.45,partly-cloudy-night,35.92,0,12,0,54.15857142857143
2017-12-12,13767.97,178.0,0,29.7,0.71,0.001,02:00PM,0.0,rain,998.36,cloudy,36.43,1,12,0,77.34814606741573
2017-12-13,13246.48,180.0,0,20.01,0.46,0.0,05:01AM,0.0,none,1005.2,clear-night,27.07,2,12,0,73.59155555555556
2017-12-14,12647.89,183.0,0,19.64,0.49,0.0045,01:00PM,0.0,snow,1017.65,clear-night,25.29,3,12,0,69.11415300546447
2017-12-15,14550.3,203.0,0,24.17,0.87,0.0,06:00PM,0.0,none,1013.27,cloudy,24.17,4,12,0,71.67635467980296
2017-12-16,13835.17,202.0,0,37.25,0.66,0.0062,02:00PM,0.0,rain,1020.7,cloudy,37.25,5,12,0,68.49094059405941
2017-12-17,18217.0,219.0,0,34.67,0.71,0.0014,02:00PM,0.0,rain,1025.04,partly-cloudy-night,34.67,6,12,0,83.18264840182648
2017-12-18,13820.6,172.0,0,43.54,0.72,0.0006,03:00AM,0.0,rain,1014.85,cloudy,44.66,0,12,0,80.35232558139535
2017-12-19,15659.839999999995,206.0,1,51.22,0.59,0.0,05:01AM,0.0,none,1007.8,clear-night,51.22,1,12,0,76.018640776699
2017-12-20,18482.14,186.0,0,33.33,0.49,0.0,05:01AM,0.0,none,1016.67,clear-night,36.59,2,12,0,99.3663440860215
2017-12-21,14255.11,203.0,0,36.61,0.5,0.0,05:01AM,0.0,none,1025.15,partly-cloudy-night,36.61,3,12,0,70.22221674876847
2017-12-22,14888.14,219.0,0,43.32,0.79,0.0,05:01AM,0.0,none,1020.91,cloudy,43.32,4,12,0,67.98237442922374
2017-12-23,14996.86,206.0,0,44.53,0.93,0.0768,01:00PM,0.95,rain,1008.08,rain,46.83,5,12,0,72.80029126213593
2017-12-24,-3150.0,0.0,0,34.44,0.67,0.0032,12:00AM,0.0,rain,1017.73,cloudy,38.14,6,12,1,0.0
2017-12-25,0.0,0.0,0,21.83,0.47,0.02,06:00AM,0.0,rain,1021.62,partly-cloudy-night,29.78,0,12,1,0.0
2017-12-26,13796.17,204.0,0,23.95,0.47,0.0,05:01AM,0.0,none,1030.78,clear-night,23.95,1,12,0,67.62828431372549
2017-12-27,13399.65,192.0,0,12.19,0.44,0.0,05:01AM,0.0,none,1033.21,clear-night,19.66,2,12,0,69.78984375
2017-12-28,17199.480000000003,209.0,0,4.09,0.44,0.0,05:01AM,0.0,none,1032.87,clear-night,14.36,3,12,0,82.29416267942585
2017-12-29,16439.64,222.0,0,12.98,0.54,0.0,05:01AM,0.0,none,1025.69,clear-night,18.1,4,12,0,74.05243243243243
2017-12-30,14915.91,205.0,1,20.2,0.77,0.0,05:01AM,0.0,none,1015.77,clear-night,20.2,5,12,0,72.76053658536586
2017-12-31,15399.589999999998,205.0,0,2.18,0.54,0.0,05:01AM,0.0,none,1026.98,clear-night,11.36,6,12,0,75.11995121951219
2018-01-01,381.0,0.0,0,15.82,0.47,0.0,05:01AM,0.0,none,1028.52,clear-night,15.82,0,1,1,0.0
2018-01-02,11791.75,171.0,1,12.71,0.56,0.0,05:01AM,0.0,none,1027.42,clear-night,20.72,1,1,0,68.95760233918129
2018-01-03,12052.11,161.0,1,25.3,0.55,0.0,05:01AM,0.0,none,1020.65,partly-cloudy-night,25.3,2,1,0,74.85782608695652
2018-01-04,12396.98,174.0,0,12.84,0.73,0.0003,11:00AM,0.0,snow,997.31,partly-cloudy-night,23.7,3,1,0,71.24701149425287
2018-01-05,16431.14,182.0,0,0.79,0.42,0.0,05:01AM,0.0,none,1015.74,clear-night,13.02,4,1,0,90.280989010989
2018-01-06,17706.94,209.0,0,-1.75,0.43,0.0,05:01AM,0.0,none,1029.0,clear-night,8.7,5,1,0,84.7222009569378
2018-01-07,12113.59,182.0,0,9.96,0.49,0.0,05:01AM,0.0,none,1031.31,partly-cloudy-night,17.39,6,1,0,66.55818681318681
2018-01-08,10500.13,190.0,0,25.16,0.76,0.0,05:01AM,0.0,none,1019.07,cloudy,29.52,0,1,0,55.26384210526315
2018-01-09,13713.21,188.0,0,36.15,0.59,0.0047,01:00PM,0.0,rain,1026.83,clear-night,36.15,1,1,0,72.94260638297872
2018-01-10,13153.22,184.0,0,36.34,0.77,0.0,05:01AM,0.0,none,1031.57,cloudy,36.34,2,1,0,71.48489130434783
2018-01-11,13116.3,175.0,0,42.97,0.9,0.0,05:01AM,0.0,none,1025.15,partly-cloudy-night,42.97,3,1,0,74.95028571428571
2018-01-12,16269.51,218.0,0,55.99,0.96,0.1302,04:00PM,0.96,rain,1005.51,rain,55.99,4,1,0,74.63077981651377
2018-01-13,14049.11,217.0,0,14.78,0.57,0.0361,04:00AM,0.0,rain,1025.25,clear-night,23.23,5,1,0,64.74244239631336
2018-01-14,14887.05,193.0,1,11.37,0.44,0.0,05:01AM,0.0,none,1038.4,clear-night,18.97,6,1,0,77.13497409326425
2018-01-15,14474.18,184.0,1,25.36,0.73,0.0,05:01AM,0.0,none,1034.54,clear-night,25.36,0,1,0,78.66402173913043
